4.310896657134216525e+02	1.176851851851851816e+00
4.312762211844669764e+02	1.110185185185185164e+00
4.314627772112420416e+02	1.128703703703703765e+00
4.316493337937467913e+02	1.076851851851851949e+00
4.318358909319812824e+02	1.004629629629629539e+00
4.320224486259455148e+02	9.787037037037037424e-01
4.322090068756393748e+02	1.007407407407407307e+00
4.323955656810630330e+02	1.137037037037037068e+00
4.325821250422163757e+02	1.087962962962963021e+00
4.327686849590994029e+02	9.833333333333332815e-01
4.329552454317121715e+02	9.972222222222222321e-01
4.331418064600546245e+02	1.001851851851851771e+00
4.333283680441268189e+02	1.068518518518518423e+00
4.335149301839286977e+02	1.136111111111111072e+00
4.337014928794602611e+02	1.171296296296296280e+00
4.338880561307216226e+02	1.255555555555555536e+00
4.340746199377126686e+02	1.217592592592592560e+00
4.342611843004333991e+02	1.145370370370370372e+00
4.344477492188838141e+02	1.056481481481481577e+00
4.346343146930639705e+02	1.035185185185185208e+00
4.348208807229738682e+02	9.962962962962963465e-01
4.350074473086134503e+02	1.032407407407407440e+00
4.351940144499827738e+02	1.052777777777777812e+00
4.353805821470817818e+02	1.150925925925925908e+00
4.355671503999105312e+02	1.063888888888888884e+00
4.357537192084689650e+02	1.017592592592592604e+00
4.359402885727570833e+02	1.067592592592592649e+00
4.361268584927749430e+02	1.012037037037037068e+00
4.363134289685225440e+02	1.004629629629629539e+00
4.364999999999998295e+02	1.024074074074074137e+00
4.366865715872068563e+02	1.107407407407407396e+00
4.368731437301435676e+02	1.200925925925925952e+00
4.370597164288099634e+02	1.104629629629629628e+00
4.372462896832061006e+02	1.042592592592592515e+00
4.374328634933319790e+02	1.050000000000000044e+00
4.376194378591875420e+02	1.040740740740740744e+00
4.378060127807727895e+02	1.080555555555555491e+00
4.379925882580877783e+02	1.103703703703703631e+00
4.381791642911324516e+02	1.099074074074074092e+00
4.383657408799068662e+02	1.211111111111111027e+00
4.385523180244110222e+02	1.102777777777777857e+00
4.387388957246448626e+02	1.042592592592592515e+00
4.389254739806083876e+02	1.064814814814814881e+00
4.391120527923016539e+02	1.062962962962962887e+00
4.392986321597246047e+02	1.087037037037037024e+00
4.394852120828772968e+02	1.075925925925925952e+00
4.396717925617597302e+02	1.153703703703703676e+00
4.398583735963718482e+02	1.292592592592592515e+00
4.400449551867136506e+02	1.348148148148148096e+00
4.402315373327851944e+02	1.228703703703703631e+00
4.404181200345864227e+02	1.144444444444444375e+00
4.406047032921173923e+02	1.119444444444444464e+00
4.407912871053780464e+02	1.065740740740740655e+00
4.409778714743684418e+02	1.116666666666666696e+00
4.411644563990885217e+02	1.096296296296296324e+00
4.413510418795383430e+02	1.187962962962962887e+00
4.415376279157178487e+02	1.150925925925925908e+00
4.417242145076270958e+02	1.055555555555555580e+00
4.419108016552660274e+02	1.058333333333333348e+00
4.420973893586347003e+02	1.047222222222222276e+00
4.422839776177330577e+02	1.089814814814814792e+00
4.424705664325611565e+02	1.078703703703703720e+00
4.426571558031189397e+02	1.098148148148148096e+00
4.428437457294064643e+02	1.194444444444444420e+00
4.430303362114236734e+02	1.247222222222222232e+00
4.432169272491705669e+02	1.197222222222222188e+00
4.434035188426472587e+02	1.162962962962962976e+00
4.435901109918535781e+02	1.142592592592592604e+00
4.437767036967896388e+02	1.104629629629629628e+00
4.439632969574554409e+02	1.087962962962963021e+00
4.441498907738509274e+02	1.082407407407407485e+00
4.443364851459760985e+02	1.234259259259259167e+00
4.445230800738310108e+02	1.314814814814814881e+00
4.447096755574156646e+02	1.179629629629629584e+00
4.448962715967300028e+02	1.140740740740740833e+00
4.450828681917740823e+02	1.107407407407407396e+00
4.452694653425478464e+02	1.127777777777777768e+00
4.454560630490512949e+02	1.158333333333333437e+00
4.456426613112844848e+02	1.207407407407407485e+00
4.458292601292473591e+02	1.335185185185185253e+00
4.460158595029399748e+02	1.271296296296296369e+00
4.462024594323623319e+02	1.227777777777777857e+00
4.463890599175143734e+02	1.187037037037037113e+00
4.465756609583960994e+02	1.130555555555555536e+00
4.467622625550075668e+02	1.010185185185185075e+00
4.469488647073487755e+02	1.012037037037037068e+00
4.471354674154196118e+02	1.019444444444444375e+00
4.473220706792202463e+02	1.176851851851851816e+00
4.475086744987505654e+02	1.192592592592592649e+00
4.476952788740105689e+02	1.122222222222222232e+00
4.478818838050003137e+02	1.164814814814814747e+00
4.480684892917197431e+02	1.149999999999999911e+00
4.482550953341689137e+02	1.138888888888888840e+00
4.484417019323477689e+02	1.119444444444444464e+00
4.486283090862563654e+02	1.127777777777777768e+00
4.488149167958946464e+02	1.262962962962963065e+00
4.490015250612626687e+02	1.275925925925925908e+00
4.491881338823603755e+02	1.164814814814814747e+00
4.493747432591878805e+02	1.086111111111111027e+00
4.495613531917450132e+02	1.097222222222222321e+00
4.497479636800318303e+02	1.069444444444444420e+00
4.499345747240484457e+02	1.086111111111111027e+00
4.501211863237947455e+02	1.077777777777777724e+00
4.503077984792706729e+02	1.143518518518518601e+00
4.504944111904763986e+02	1.156481481481481444e+00
4.506810244574118087e+02	1.083333333333333259e+00
4.508676382800769602e+02	1.007407407407407307e+00
4.510542526584717962e+02	9.879629629629629317e-01
4.512408675925963735e+02	1.087037037037037024e+00
4.514274830824506353e+02	1.119444444444444464e+00
4.516140991280346384e+02	1.162037037037036979e+00
4.518007157293483260e+02	1.195370370370370416e+00
4.519873328863917550e+02	1.221296296296296324e+00
4.521739505991648684e+02	1.155555555555555447e+00
4.523605688676676664e+02	1.179629629629629584e+00
4.525471876919002057e+02	1.225925925925925863e+00
4.527338070718624863e+02	1.147222222222222143e+00
4.529204270075544514e+02	1.100925925925925863e+00
4.531070474989761578e+02	1.075925925925925952e+00
4.532936685461274919e+02	1.178703703703703809e+00
4.534802901490086242e+02	1.184259259259259345e+00
4.536669123076194410e+02	1.131481481481481532e+00
4.538535350219599422e+02	1.167592592592592515e+00
4.540401582920302417e+02	1.151851851851851904e+00
4.542267821178301688e+02	1.211111111111111027e+00
4.544134064993598372e+02	1.191666666666666652e+00
4.546000314366191901e+02	1.156481481481481444e+00
4.547866569296082844e+02	1.219444444444444553e+00
4.549732829783271200e+02	1.304629629629629584e+00
4.551599095827756400e+02	1.222222222222222321e+00
4.553465367429538446e+02	1.149074074074074137e+00
4.555331644588617905e+02	1.108333333333333393e+00
4.557197927304994209e+02	1.077777777777777724e+00
4.559064215578667927e+02	1.119444444444444464e+00
4.560930509409638489e+02	1.119444444444444464e+00
4.562796808797906465e+02	1.225925925925925863e+00
4.564663113743471285e+02	1.198148148148148184e+00
4.566529424246333519e+02	1.103703703703703631e+00
4.568395740306492598e+02	1.093518518518518556e+00
4.570262061923949659e+02	1.077777777777777724e+00
4.572128389098702996e+02	1.125925925925925997e+00
4.573994721830753178e+02	1.172222222222222276e+00
4.575861060120101342e+02	1.215740740740740788e+00
4.577727403966746351e+02	1.312037037037037113e+00
4.579593753370688205e+02	1.201851851851851949e+00
4.581460108331926904e+02	1.180555555555555580e+00
4.583326468850463016e+02	1.140740740740740833e+00
4.585192834926297110e+02	1.122222222222222232e+00
4.587059206559427480e+02	1.108333333333333393e+00
4.588925583749854695e+02	1.128703703703703765e+00
4.590791966497579324e+02	1.116666666666666696e+00
4.592658354802601366e+02	1.139814814814814836e+00
4.594524748664920253e+02	1.198148148148148184e+00
4.596391148084536553e+02	1.147222222222222143e+00
4.598257553061449698e+02	1.205555555555555491e+00
4.600123963595659689e+02	1.198148148148148184e+00
4.601990379687167660e+02	1.225925925925925863e+00
4.603856801335971909e+02	1.226851851851851860e+00
4.605723228542074139e+02	1.254629629629629539e+00
4.607589661305472646e+02	1.361111111111111160e+00
4.609456099626168566e+02	1.359259259259259167e+00
4.611322543504161331e+02	1.330555555555555491e+00
4.613188992939452078e+02	1.331481481481481488e+00
4.615055447932039101e+02	1.272222222222222143e+00
4.616921908481923538e+02	1.244444444444444464e+00
4.618788374589105388e+02	1.262962962962963065e+00
4.620654846253584083e+02	1.257407407407407307e+00
4.622521323475359623e+02	1.394444444444444375e+00
4.624387806254432576e+02	1.344444444444444553e+00
4.626254294590802374e+02	1.325925925925925952e+00
4.628120788484469585e+02	1.387962962962963065e+00
4.629987287935434210e+02	1.346296296296296324e+00
4.631853792943695680e+02	1.377777777777777768e+00
4.633720303509253995e+02	1.415740740740740744e+00
4.635586819632109723e+02	1.485185185185185164e+00
4.637453341312262864e+02	1.561111111111111116e+00
4.639319868549712282e+02	1.445370370370370416e+00
4.641186401344459682e+02	1.387962962962963065e+00
4.643052939696503927e+02	1.362962962962962932e+00
4.644919483605845016e+02	1.334259259259259256e+00
4.646786033072483519e+02	1.304629629629629584e+00
4.648652588096418867e+02	1.343518518518518556e+00
4.650519148677651629e+02	1.350925925925925863e+00
4.652385714816181235e+02	1.456481481481481488e+00
4.654252286512008254e+02	1.455555555555555491e+00
4.656118863765132119e+02	1.348148148148148096e+00
4.657985446575553397e+02	1.359259259259259167e+00
4.659852034943271519e+02	1.375925925925925997e+00
4.661718628868287055e+02	1.429629629629629584e+00
4.663585228350599436e+02	1.450925925925925952e+00
4.665451833390209231e+02	1.516666666666666607e+00
4.667318443987115870e+02	1.612962962962962932e+00
4.669185060141319923e+02	1.587037037037037024e+00
4.671051681852820820e+02	1.466666666666666563e+00
4.672918309121619131e+02	1.469444444444444553e+00
4.674784941947714287e+02	1.525925925925925908e+00
4.676651580331106288e+02	1.503703703703703765e+00
4.678518224271796271e+02	1.464814814814814792e+00
4.680384873769782530e+02	1.467592592592592560e+00
4.682251528825066771e+02	1.562037037037037113e+00
4.684118189437647288e+02	1.548148148148148051e+00
4.685984855607525219e+02	1.556481481481481577e+00
4.687851527334700563e+02	1.555555555555555580e+00
4.689718204619172752e+02	1.524074074074074137e+00
4.691584887460941786e+02	1.578703703703703720e+00
4.693451575860008234e+02	1.615740740740740700e+00
4.695318269816372094e+02	1.653703703703703676e+00
4.697184969330032800e+02	1.691666666666666652e+00
4.699051674400990350e+02	1.749074074074074003e+00
4.700918385029245314e+02	1.659259259259259212e+00
4.702785101214797692e+02	1.656481481481481444e+00
4.704651822957646914e+02	1.678703703703703809e+00
4.706518550257792981e+02	1.600925925925925863e+00
4.708385283115236462e+02	1.624074074074074003e+00
4.710252021529977355e+02	1.665740740740740744e+00
4.712118765502015094e+02	1.762962962962963065e+00
4.713985515031349678e+02	1.727777777777777857e+00
4.715852270117981675e+02	1.653703703703703676e+00
4.717719030761910517e+02	1.645370370370370372e+00
4.719585796963136772e+02	1.620370370370370461e+00
4.721452568721659873e+02	1.669444444444444509e+00
4.723319346037480955e+02	1.710185185185185253e+00
4.725186128910598313e+02	1.762037037037037068e+00
4.727052917341012517e+02	1.862962962962962932e+00
4.728919711328724702e+02	1.795370370370370283e+00
4.730786510873733732e+02	1.772222222222222143e+00
4.732653315976039607e+02	1.762962962962963065e+00
4.734520126635642896e+02	1.739814814814814925e+00
4.736386942852543029e+02	1.740740740740740700e+00
4.738253764626740576e+02	1.783333333333333437e+00
4.740120591958234968e+02	1.812037037037037113e+00
4.741987424847026773e+02	1.965740740740740788e+00
4.743854263293115423e+02	1.919444444444444509e+00
4.745721107296501486e+02	1.917592592592592515e+00
4.747587956857184395e+02	1.952777777777777724e+00
4.749454811975164716e+02	1.916666666666666741e+00
4.751321672650441883e+02	1.994444444444444464e+00
4.753188538883016463e+02	2.059259259259259345e+00
4.755055410672887888e+02	2.158333333333333215e+00
4.756922288020056726e+02	2.243518518518518690e+00
4.758789170924522409e+02	2.186111111111110894e+00
4.760656059386285506e+02	2.145370370370370150e+00
4.762522953405344879e+02	2.112037037037036935e+00
4.764389852981702234e+02	2.049999999999999822e+00
4.766256758115356433e+02	2.110185185185185386e+00
4.768123668806308046e+02	2.220370370370370328e+00
4.769990585054556504e+02	2.292592592592592737e+00
4.771857506860102376e+02	2.400925925925926130e+00
4.773724434222945092e+02	2.276851851851851904e+00
4.775591367143084653e+02	2.187962962962962887e+00
4.777458305620521628e+02	2.215740740740740566e+00
4.779325249655255448e+02	2.239814814814814703e+00
4.781192199247286680e+02	2.330555555555555713e+00
4.783059154396615327e+02	2.375000000000000000e+00
4.784926115103240818e+02	2.460185185185185031e+00
4.786793081367163722e+02	2.512962962962963065e+00
4.788660053188383472e+02	2.557407407407407351e+00
4.790527030566900066e+02	2.456481481481481488e+00
4.792394013502714074e+02	2.362962962962963154e+00
4.794261001995824927e+02	2.347222222222222321e+00
4.796127996046233193e+02	2.338888888888889017e+00
4.797994995653938304e+02	2.408333333333333215e+00
4.799862000818941397e+02	2.473148148148148096e+00
4.801729011541240766e+02	2.543518518518518512e+00
4.803596027820837548e+02	2.549074074074074048e+00
4.805463049657731176e+02	2.504629629629629761e+00
4.807330077051922217e+02	2.530555555555555447e+00
4.809197110003410103e+02	2.474074074074073870e+00
4.811064148512195402e+02	2.452777777777777946e+00
4.812931192578278115e+02	2.484259259259259167e+00
4.814798242201657104e+02	2.475925925925925863e+00
4.816665297382334074e+02	2.459259259259259256e+00
4.818532358120307322e+02	2.470370370370370328e+00
4.820399424415578551e+02	2.412962962962962976e+00
4.822266496268146057e+02	2.416666666666666519e+00
4.824133573678011544e+02	2.424074074074074048e+00
4.826000656645173308e+02	2.457407407407407263e+00
4.827867745169633054e+02	2.489814814814814703e+00
4.829734839251389076e+02	2.417592592592592737e+00
4.831601938890443080e+02	2.462962962962962798e+00
4.833469044086793360e+02	2.484259259259259167e+00
4.835336154840441054e+02	2.380555555555555536e+00
4.837203271151386161e+02	2.339814814814814792e+00
4.839070393019628114e+02	2.308333333333333126e+00
4.840937520445167479e+02	2.295370370370370505e+00
4.842804653428003689e+02	2.339814814814814792e+00
4.844671791968137313e+02	2.375925925925925775e+00
4.846538936065567782e+02	2.399999999999999911e+00
4.848406085720295096e+02	2.404629629629629672e+00
4.850273240932319823e+02	2.306481481481481577e+00
4.852140401701641963e+02	2.250925925925925775e+00
4.854007568028260948e+02	2.239814814814814703e+00
4.855874739912177347e+02	2.200000000000000178e+00
4.857741917353390591e+02	2.270370370370370150e+00
4.859609100351900679e+02	2.271296296296296369e+00
